date,state,district,block_id,block_name,panchayat_id,panchayat_name,rainfall_mm,n_cells,mapping_method,fallback_distance_m
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204004,GUTUPALLE,3.022974729537964,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204005,H KOTTALA,2.398676872253418,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204007,KOLUMULAPALLE,2.5838208198547363,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204009,M.PENDAKAL,2.78124233572769,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204010,MUDDAVARAM,2.588646411895752,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204011,R.BUKKAPURAM,3.4766619403529484,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5156,BETHAMCHERLA,204012,R.S.RANGAPURAM,3.1536922454833984,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204078,AVULADODDI,4.479491029339077,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,296440,B.Ramgadurgam,6.3251848220825195,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204079,CHANUGONDLA,5.63728666305542,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204080,CHINNA MALKAPURAM,4.099531968434651,3,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,296438,Chintalapeta,4.558619976043701,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204081,DEVARABANDA,5.294368267059326,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204082,DHARMAVARAM,5.0583391189575195,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204086,GUMMAKONDA,5.599771022796631,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204087,JAGADURTHI,4.657362461090088,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204092,KOTHA BURUJU,5.4514507489204,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204093,KOTHAKOTA,5.817136287689209,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204094,KOTRAI,5.796497441652644,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,296439,Malliyala,5.663678169250488,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,296495,Seesamguntla,5.195867393287998,6,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5161,DHONE ALIAS DRONACHALAM,204097,UDUMULAPADU,4.914163829801474,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5162,DORNIPADU,204110,KRISTIPADU,3.475185006226717,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5162,DORNIPADU,204112,W.GOVINDINNE,3.444300651550293,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5163,GADIVEMULA,204116,CHINDUKURU,1.8956938982009888,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5163,GADIVEMULA,204118,GADIGAREVULA,2.040264258746389,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5163,GADIVEMULA,204120,GANI,1.7836155891418457,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5163,GADIVEMULA,204125,LAXMAIAHKUNTA THANDA,1.8956938982009888,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5163,GADIVEMULA,204126,MANCHALAKATTA,1.398536545659602,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5165,GOSPADU,204162,TELLAPURI,2.9710838620909175,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5165,GOSPADU,204163,VANTIVELAGALA,2.971275806427002,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5169,JUPADU BUNGALOW,204210,MANDIEM,2.738737322815938,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5169,JUPADU BUNGALOW,204212,PARUMANCHALA,1.5900727736595361,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5169,JUPADU BUNGALOW,204213,TANGADANCHA,2.4704057751827415,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5169,JUPADU BUNGALOW,204215,TARTUR,2.395838975906372,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5169,JUPADU BUNGALOW,204216,TATIPADU,2.859274695613955,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204252,AMADALA,3.2238391269479774,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204253,BHEEMUNIPADU,3.4598151164968765,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204254,BIJINAVEMULA,3.1580252989071127,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204255,CHINNA KOPPERLA,3.1868879795074463,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204256,GULLADURTHI,3.416783332824707,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204108,GUNDUPAPALA,3.1868879795074463,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204257,GUNJALAPADU,3.3636889457702637,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204258,JOLADARASI,3.444300651550293,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204259,KALUGOTLA,3.263154440051336,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204260,KAMPAMALLA,3.4759175777435303,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204262,LINGALA,3.105862687842788,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204263,PEDDA KOPPERLA,3.0340476036071777,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204264,POTTIPADU,3.4759175777435303,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204265,REVANUR,3.1868879795074463,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204266,SOUDERDINNE,3.248977240566555,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204267,VALLAMPADU,3.1441119519176146,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5172,KOILAKUNTLA,204268,VELAGATUR,3.31563663482666,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204269,ABDULLAPURAM,1.362445592880249,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204270,ANKIREDDIPALLI,1.2676517963409424,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204271,B. UPPALUR,1.7955727817488896,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204273,BELUM,2.3911430835723877,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204274,BELUMSINGAVARAM,2.7597122192382812,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204275,CHINTALAYAPALLE,1.4551138108378472,6,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204276,ERRAGUDI,2.1430139541625977,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204277,GORVIMANUPALLE,2.0466647148132324,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204278,ITIKALA,1.8687735795974731,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204279,KALVATALA,2.266813039779663,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204280,KAMMAVARIPALLI,2.546896945678659,5,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204282,KOLIMIGUNDLA,2.121452642468444,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204283,KOTAPADU,2.500709868517643,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204284,MIRJAPURAM,2.7597122192382812,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204285,NANDIPADU,2.153729500056826,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204288,THIMMANAYUNIPETA,1.7911165952682495,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5173,KOLIMIGUNDLA,204289,THOLLAMADUGU,1.017605185508728,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5175,KOTHAPALLE,204310,ERRAMATAM,5.10067058486762,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204420,BYRAPURAM,1.5668056617164965,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204421,CHERUKUCHERLA,0.7984310827006134,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204422,CHINTALAPALLE,1.308595061302185,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204423,CHOWTAKUR,1.1651024554320073,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204424,DEVANUR,0.4570525288581848,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204425,JALAKANUR,1.3340930282893846,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204426,KADUMUR,0.8370140479808135,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204427,MASAPETA,1.0949490070343018,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204428,MIDTHUR,1.6827274560928345,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204429,NAGALOOTY,1.8185396194458008,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204432,ROLLAPADU,0.41248664259910583,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204433,SUNKESULA,0.4575943946838379,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204434,TALAMUDIPI,1.3675694465637207,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204435,THIMMAPURAM,1.5336620807647705,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5182,MIDTHUR,204436,VEEPANAGANDLA,1.8773170178681209,5,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204453,10. BOLLAVARAM,2.538313781018494,6,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204451,ALLUR,3.3081586722045797,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204452,BIJINAVEMULA,3.720957617168311,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204454,BRAHMANAKOTKUR,2.301036834716797,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204455,DAMAGATLA,2.01685244194998,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204456,KOLLABAVAPURAM,3.184953212738037,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204458,KONIDELA,3.651806645144454,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204459,MALYALA,3.580929756164551,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204460,NAGATOOR,3.193296194076538,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5184,NANDIKOTKUR,204461,SATHANIKOTA,3.8294804096221924,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5185,NANDYAL,204469,GUNTHANALA,2.7533621697103534,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204503,ANNAVARAM,3.669077504834824,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204577,BURUGULA,2.0447022914886475,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204505,CHENNAMPALLE,3.502641699046262,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204506,CHERLOPALLE,2.917365074157715,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204507,GUNDLA SINGAVARAM,3.8756682872772217,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204508,JUNUTHALA,2.380433274800384,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204510,KUNUKUNTLA,3.3674373626708984,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204511,MAGAMPETA,3.64661930029344,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204512,METTUPALLE,4.083596229553223,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204513,OWK,3.464003562927246,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204514,RAMAPURAM,3.1506641814696557,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204515,RAMAVARAM,3.5275057334749684,6,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204516,SANGAPATNAM,3.1824090480804443,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204517,SINGANAPALLE,3.540959119796753,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204518,SIVAVARAM,3.393742799758911,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204519,SUNKESULA,2.926470187142407,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204520,UPPALAPADU,2.287430292628758,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5187,OWK,204521,VEMULAPADU,3.5015132427215576,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5188,PAGIDYALA,204522,KOTHAMUCHUMARRI,4.3173969984054565,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5188,PAGIDYALA,204523,LAXMAPURAM,2.9044158458709717,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5188,PAGIDYALA,204524,M.GANAPURAM,3.5667426586151123,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5188,PAGIDYALA,204525,NEHRU NAGAR,4.726528240871221,6,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5188,PAGIDYALA,204526,PAGIDYALA,4.386282920837402,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204542,ALAMUR,1.9686358571052551,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204543,ANUPUR,2.7304675947441184,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204544,BALAPANUR,2.260608874434993,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204545,BHUPANAPADU,2.5006027221679688,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204546,GAGGATUR,2.7572033449719338,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204547,GONAVARAM,2.42436467160985,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204548,GORUKALLU,2.164482355117798,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204551,KONIDEDU,2.0949292182922363,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204553,MADDUR,2.539380878060072,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204554,NERAWADA,2.3956802049619834,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204555,PANYAM,2.23783540725708,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204556,PINNAPURAM,1.5722377300262451,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204557,S.KOTHURU,2.749795913696289,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5190,PANYAM,204558,THAMMARAJUPALLE,1.7617632150650024,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,289630,ALABED THANDA,4.341378586834226,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204575,BAVIPALLI,2.7787014388467113,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204576,BOINCHERUVUPALLI,4.376701354980469,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204578,CHANDRAPALLE,3.1033425331115723,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204579,CHINNAPODILLA,5.357824325561523,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204580,GUDIPADU,3.3745384216308594,3,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,296456,Garaladinne,4.1033085427292,5,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204582,JAKKASANIKUNTLA,2.996448516845703,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204583,JALADURGAM,4.214740753173828,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204584,KALACHETLA,5.471850395202637,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204588,METTUPALLE,5.074177980422974,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204591,NEREDUCHERLA,2.8944411277770996,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204593,PEAPULLY,4.903890480465445,6,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204596,POTHIDODDI,3.912393808364868,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5192,PEAPULLY,204599,VENGALAMPALLE,5.874352931976318,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204637,AKUMALLA,3.2264463901519775,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204638,ALVAKONDA,2.9246702194213867,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204639,EGGONI,3.234714972062915,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204640,GIDDALUR,2.7851415872573853,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204641,KAMALAPURI,3.002298355102539,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204642,KANALA,3.110520839691162,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204643,MUDIGEDU,3.1540638333893574,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204644,MUKKAMALLA,3.035950183868408,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204645,NATLA KOTHUR,2.903295093485521,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204647,PERUSOMALA,2.524089813232422,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204648,R.LINGAM DINNE,2.994371801438559,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204649,SANJAMALA,3.328153610229492,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5195,SANJAMALA,204650,VASANTHAPURAM,3.1559544177750647,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204636,AKKAMPALLI,2.55511474609375,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204683,ALLUR,3.2086272901960946,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204685,GOVINDAPALLE,2.829543113708496,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204686,HARIVARAM,3.4170638173559653,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204690,MAYALUR,3.1885571479797363,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204691,NARSEPALLE,3.4143875617215285,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,296442,Padigapadu,3.1885571479797363,1,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204695,RUPANAGUDI,3.1146967180228025,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,296622,S.Kothapalle,3.2749746719099964,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204697,SUDDAMALLA,3.2335565639280484,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Nandyal,5199,UYYALAWADA,204698,THUDUMULADINNE,3.093391885164959,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,195775,AGALI,0.47381147742271423,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,257938,HALIKERA,0.9999185800552368,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,195776,HULLEKERADEVARAHALLI,0.0,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,195777,INGALORE,0.7435785214462636,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,195778,KODIHALLI,0.4755161702632904,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,296299,Komarepalli,1.0368659776683442,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,195779,MADHUDI,0.49278706460234306,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4686,AGALI,195781,P.BYADIGERA,0.49360358715057373,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195784,AMADAGUR,0.16518644988536835,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195785,CHEEKIREVULAPALLI,0.07346595454970455,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195786,CHINAGANIPALLI,0.24150227706279048,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195788,JOWKULAKOTHAPALLI,0.27697996895668375,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195789,KASSAMUDRAM,0.14878250658512115,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,296302,Kottuvaripalli,0.0,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195790,MOHAMMADABAD,0.15362820324343457,4,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4687,AMADAGUR,195791,PULIKUNTAPALLI,0.0,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195793,ALDAHALLI,1.5492148399353027,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195794,AMARAPURAM,0.9744932651519775,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195795,BASAVANAHALLI,2.682887024675432,2,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195796,HALUKURU,1.3612736463546753,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195797,HEMAVATHI,2.799108147621155,2,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195798,NIDRAGATTA,1.7134003639221191,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195799,SIVARAM,2.784388542175293,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,195800,THAMMEDAHALLI,0.8833211064338684,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4688,AMARAPURAM,257925,V Agraharam,1.1251248121261597,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4691,BATHALAPALLE,195842,APPARACHERUVU,0.12131516525132365,3,area_weighted,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4691,BATHALAPALLE,195843,BATHALAPALLI,0.004903935361653566,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4691,BATHALAPALLE,195844,D.CHERLOPALLI,0.8343140482902527,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4691,BATHALAPALLE,195846,EDULA MUSTUR,0.15703964233398438,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4691,BATHALAPALLE,195847,GARISALAPALLI,0.6093682050704956,1,direct_grid,
2022-07-10,ANDHRA PRADESH,Sri Sathya Sai,4691,BATHALAPALLE,195848,MALYAVANTHAM,0.24074025939555435,4,area_weighted,
